reviewerID,itemID,rating
85,14411,5.0
85,14412,5.0
85,14413,5.0
90,14414,2.0
90,14415,1.0
90,11423,4.0
90,14416,2.0
90,14417,4.0
90,14418,1.0
90,14419,3.0
89,14420,5.0
89,14421,5.0
89,14422,1.0
89,5302,5.0
89,14423,1.0
89,14424,5.0
89,14425,5.0
89,14426,2.0
89,14427,4.0
89,14428,1.0
85,14429,5.0
85,14430,5.0
85,14431,5.0
85,14432,4.0
85,14433,5.0
85,14434,3.0
85,14435,5.0
85,14436,5.0
85,14437,1.0
85,14438,5.0
89,14439,4.0
89,14440,5.0
89,14441,4.0
89,14442,5.0
89,14443,2.0
89,14444,5.0
89,14445,5.0
89,14446,5.0
89,14447,5.0
89,5405,5.0
85,14448,1.0
85,14449,5.0
85,4577,5.0
85,14450,5.0
85,3424,4.0
85,14451,5.0
85,14452,4.0
85,14453,1.0
85,14454,1.0
85,14455,5.0
89,14456,4.0
89,14457,5.0
89,14458,5.0
89,14459,4.0
89,14460,1.0
89,14461,5.0
89,14462,1.0
89,14463,5.0
89,14464,1.0
89,14465,5.0
89,14466,5.0
89,14467,5.0
89,14468,5.0
89,14469,5.0
89,7311,5.0
89,4450,2.0
89,14470,4.0
89,14471,4.0
89,14472,2.0
89,14473,5.0
85,14474,4.0
85,10893,5.0
85,14475,1.0
85,14476,5.0
85,14477,2.0
85,14478,5.0
85,14479,4.0
85,14480,5.0
85,14481,1.0
85,14482,5.0
89,14483,1.0
89,14484,5.0
89,14485,5.0
89,14486,4.0
89,14487,3.0
89,14488,5.0
89,14489,3.0
89,14490,1.0
89,14491,4.0
89,14492,5.0
85,14493,1.0
85,3133,5.0
85,2892,5.0
85,14494,3.0
85,14495,2.0
85,14496,5.0
85,4442,5.0
85,14497,5.0
85,14498,4.0
85,14499,5.0
89,14500,5.0
89,5568,4.0
89,14501,5.0
89,14502,5.0
89,2382,5.0
89,14503,1.0
89,14504,5.0
89,4332,3.0
89,14505,5.0
89,14506,4.0
85,14507,4.0
85,3173,4.0
85,14508,5.0
85,14509,5.0
85,3174,4.0
85,14510,5.0
85,14511,5.0
85,14512,5.0
85,14513,4.0
85,14514,4.0
85,14515,2.0
85,14516,5.0
85,14517,1.0
85,14518,4.0
85,14519,5.0
85,14520,5.0
85,9629,5.0
85,14521,5.0
85,14522,4.0
85,14523,1.0
85,14524,4.0
85,11033,5.0
85,14525,5.0
85,1472,5.0
85,14526,5.0
85,14527,5.0
85,3467,5.0
85,14528,3.0
85,14529,5.0
85,14530,5.0
85,14531,5.0
85,3251,3.0
85,14532,5.0
85,14533,4.0
85,14534,5.0
85,8984,4.0
85,14535,3.0
85,14536,5.0
85,14537,5.0
85,14538,1.0
85,1971,2.0
85,14539,5.0
85,11083,2.0
85,14540,4.0
85,14541,5.0
85,14542,1.0
85,3348,5.0
85,14543,5.0
85,9326,4.0
85,14544,5.0
85,14545,5.0
85,14546,5.0
85,3250,4.0
85,14547,4.0
85,11448,5.0
85,4388,4.0
85,10656,5.0
85,14548,5.0
85,14549,5.0
85,14550,5.0
85,14551,5.0
85,14552,4.0
85,3460,5.0
85,14553,1.0
85,14554,3.0
85,14555,5.0
85,14556,5.0
85,14557,5.0
85,3465,5.0
85,14558,5.0
85,8718,5.0
85,14559,5.0
85,14560,5.0
85,14561,5.0
85,3501,5.0
85,14562,5.0
85,14563,1.0
85,14564,3.0
85,14565,5.0
85,14566,5.0
85,10347,4.0
85,14567,5.0
85,7674,4.0
85,14568,5.0
85,14569,5.0
85,14570,5.0
85,14571,5.0
85,14572,5.0
85,14573,3.0
85,14574,5.0
85,14575,5.0
85,14576,5.0
85,14577,5.0
85,14578,4.0
85,14579,3.0
85,14580,5.0
85,14581,4.0
85,14582,1.0
85,14583,5.0
85,3552,5.0
85,3553,4.0
85,6789,3.0
85,14584,4.0
85,14585,5.0
85,3555,1.0
85,14586,5.0
85,14587,3.0
85,14588,5.0
85,14589,5.0
85,14590,5.0
85,14591,4.0
85,1881,4.0
85,14592,5.0
85,14593,3.0
85,14594,3.0
85,9903,2.0
85,14595,5.0
85,14596,5.0
85,14597,3.0
85,14598,5.0
85,14599,5.0
85,14600,5.0
85,14601,5.0
85,14602,1.0
85,14603,2.0
85,14604,5.0
85,14605,5.0
85,8770,5.0
85,7857,4.0
85,14606,4.0
85,13696,3.0
85,9879,5.0
85,14607,3.0
85,14608,5.0
85,14609,5.0
85,14610,5.0
85,14611,5.0
85,14612,5.0
85,14613,5.0
85,14614,1.0
85,14615,5.0
85,9792,4.0
85,14616,5.0
85,14617,5.0
85,14618,4.0
85,14619,1.0
85,14620,5.0
85,14621,5.0
85,14622,5.0
85,14623,5.0
85,14624,5.0
85,14625,5.0
85,14626,5.0
85,14627,5.0
85,14628,5.0
85,14629,5.0
85,14630,3.0
85,14631,5.0
85,14632,1.0
85,10758,5.0
85,14633,2.0
85,14634,5.0
85,14635,5.0
85,14636,5.0
85,14637,5.0
85,14638,4.0
85,10685,3.0
85,14639,5.0
85,10293,5.0
85,10657,5.0
85,5175,3.0
85,14640,5.0
85,14641,4.0
85,14642,5.0
85,14643,5.0
85,14644,5.0
85,14645,5.0
85,14646,5.0
85,14647,5.0
85,14648,5.0
85,9020,4.0
85,7384,4.0
85,14649,3.0
85,14650,3.0
85,14651,5.0
85,14652,5.0
85,14653,5.0
85,14654,3.0
85,5179,1.0
85,14655,5.0
85,14656,1.0
85,14657,5.0
85,14658,5.0
85,4014,5.0
85,14659,5.0
85,14660,5.0
85,14661,4.0
85,3842,5.0
85,14662,5.0
85,14663,5.0
85,14664,5.0
85,14665,5.0
85,14666,5.0
85,14667,5.0
85,14668,5.0
85,14669,4.0
85,14670,5.0
85,14671,5.0
85,14672,5.0
85,14673,3.0
85,14674,3.0
85,7432,5.0
85,14675,5.0
85,14676,5.0
85,14677,5.0
85,10897,5.0
85,638,5.0
85,14678,4.0
85,14679,5.0
85,14680,5.0
85,11463,5.0
85,14681,5.0
85,14682,5.0
85,14683,5.0
85,14684,5.0
85,14685,4.0
85,14686,5.0
85,14687,3.0
85,14688,1.0
85,14689,3.0
85,14690,1.0
85,14691,2.0
85,14692,1.0
85,5293,3.0
85,14693,1.0
85,14694,5.0
85,14695,3.0
85,11464,3.0
85,10251,5.0
85,7342,5.0
85,10649,2.0
85,14696,4.0
85,14697,5.0
85,14698,5.0
85,14699,4.0
85,14700,4.0
85,14701,5.0
85,14702,5.0
85,14703,5.0
85,14704,5.0
91,3269,1.0
91,14705,5.0
91,14706,5.0
91,14707,5.0
91,14708,3.0
91,14709,5.0
91,14710,5.0
91,14711,5.0
91,14712,5.0
91,14713,1.0
85,14714,4.0
85,14715,5.0
85,8576,5.0
85,14716,4.0
85,14717,4.0
85,14718,5.0
85,14719,5.0
85,14720,4.0
85,14721,5.0
85,14722,4.0
91,14723,5.0
91,14724,5.0
91,14725,5.0
85,8579,5.0
85,14726,5.0
85,14727,4.0
85,14728,4.0
85,14729,1.0
85,14730,5.0
85,14731,5.0
85,14732,5.0
85,14733,4.0
85,14734,2.0
85,14735,5.0
85,14736,5.0
85,14737,4.0
85,14738,5.0
85,14739,4.0
85,14740,5.0
85,14741,4.0
85,14742,5.0
85,14743,4.0
85,14744,5.0
85,3523,5.0
85,14745,3.0
85,14746,3.0
85,14747,5.0
85,14748,5.0
85,14749,5.0
85,14750,5.0
85,14751,4.0
85,14752,1.0
85,14753,4.0
85,14022,4.0
85,14754,2.0
85,14755,5.0
85,14756,4.0
85,14757,4.0
85,10794,5.0
85,14758,1.0
85,14759,3.0
85,14760,5.0
85,14761,5.0
85,14762,4.0
85,14763,5.0
85,14764,5.0
85,14765,5.0
85,14766,5.0
85,7764,5.0
85,14767,4.0
85,14768,1.0
85,14769,1.0
85,1416,1.0
85,5683,5.0
85,14770,1.0
85,14771,5.0
85,14772,4.0
85,6590,4.0
85,14773,2.0
85,14774,5.0
85,733,5.0
85,14775,5.0
92,3225,4.0
92,12825,3.0
92,14776,5.0
92,14777,5.0
92,14778,4.0
92,14779,5.0
92,14780,5.0
92,11798,5.0
92,4647,4.0
92,14781,5.0
92,14782,5.0
92,14783,5.0
92,14784,5.0
92,14785,5.0
92,14786,3.0
92,14787,4.0
92,14788,5.0
92,14789,5.0
92,14790,5.0
92,14791,5.0
92,14792,5.0
92,14793,1.0
92,14794,5.0
92,14795,5.0
92,14796,5.0
92,14797,2.0
92,14798,5.0
92,14799,5.0
92,14800,5.0
92,14801,5.0
92,14802,5.0
92,14803,5.0
92,14804,5.0
92,14805,5.0
92,14806,4.0
92,14807,5.0
92,14808,5.0
92,14809,5.0
92,14810,5.0
92,14811,5.0
92,14812,2.0
92,14813,5.0
92,14814,5.0
92,14815,5.0
92,14816,5.0
92,14817,5.0
92,14818,3.0
92,14819,5.0
92,14820,5.0
92,14821,5.0
92,14822,5.0
92,14823,5.0
92,14824,5.0
92,14825,4.0
92,14826,5.0
92,14827,1.0
92,14828,1.0
92,14829,5.0
92,14830,5.0
92,14831,5.0
92,14832,5.0
92,14833,4.0
92,14834,5.0
92,14835,5.0
92,13327,5.0
92,14836,5.0
92,14837,5.0
92,14838,1.0
92,14839,5.0
92,14840,5.0
92,14841,5.0
92,14842,5.0
92,14843,5.0
92,14844,5.0
92,14845,5.0
92,14846,5.0
92,14847,4.0
92,14848,5.0
92,14849,5.0
92,14850,5.0
92,14851,5.0
92,14852,5.0
92,14853,5.0
92,14854,1.0
92,14855,5.0
92,14856,5.0
92,14857,3.0
92,14858,5.0
92,14859,5.0
92,14860,5.0
92,14861,5.0
92,14862,5.0
92,14863,5.0
92,14864,5.0
92,14865,5.0
92,14866,5.0
92,14867,5.0
92,14868,5.0
92,14869,5.0
92,14870,5.0
92,14871,5.0
92,14872,3.0
92,14873,5.0
92,14874,5.0
92,14875,5.0
92,14876,5.0
92,14877,5.0
92,14878,5.0
92,14879,5.0
92,14880,4.0
92,14881,5.0
92,14882,5.0
92,14883,5.0
92,14884,5.0
92,14885,5.0
92,14886,3.0
92,14887,5.0
92,14888,3.0
92,14889,1.0
92,14890,5.0
92,14891,5.0
92,14892,4.0
92,14893,5.0
92,14894,5.0
92,14895,5.0
92,14896,5.0
92,3251,5.0
92,14897,5.0
92,14898,3.0
92,14899,3.0
92,14900,5.0
92,14901,5.0
92,14902,5.0
92,14903,5.0
92,14904,5.0
92,14905,5.0
92,14906,5.0
93,14907,5.0
93,11221,5.0
92,14908,1.0
92,14909,5.0
92,14910,5.0
92,14911,5.0
92,14912,5.0
92,14913,5.0
92,14914,5.0
92,14915,2.0
92,14916,5.0
92,14917,1.0
93,930,2.0
93,14918,2.0
93,14919,1.0
93,14920,4.0
93,14921,5.0
93,14922,4.0
93,14923,1.0
93,14924,4.0
93,14925,5.0
93,14926,5.0
93,14927,4.0
93,14928,4.0
93,14929,1.0
93,14930,5.0
93,14931,3.0
93,14932,5.0
93,14933,5.0
93,9563,5.0
93,14934,2.0
93,14935,5.0
92,14936,5.0
92,2584,5.0
92,14937,5.0
92,14938,4.0
92,14939,4.0
92,14940,5.0
92,14941,5.0
92,14942,5.0
92,14943,1.0
92,14944,5.0
93,14945,4.0
93,14946,5.0
93,14947,3.0
93,2320,1.0
93,14948,5.0
93,14949,5.0
93,14950,1.0
93,14951,5.0
93,10160,5.0
93,8055,1.0
93,14952,2.0
93,14953,5.0
93,14954,1.0
93,14955,5.0
93,14956,2.0
93,14957,2.0
93,14958,3.0
93,14959,2.0
93,9611,5.0
93,9635,1.0
93,14960,5.0
93,13914,3.0
93,2108,4.0
93,14961,3.0
93,367,5.0
93,14962,5.0
93,4735,5.0
93,14963,2.0
93,14964,5.0
93,14965,5.0
93,14966,4.0
93,14967,5.0
93,14968,4.0
93,14969,3.0
93,14970,3.0
93,14971,5.0
93,14972,4.0
93,14973,1.0
93,14974,2.0
93,14975,3.0
93,14976,4.0
93,14977,5.0
93,13912,5.0
93,3027,5.0
93,14978,5.0
93,14979,4.0
93,14980,1.0
93,14981,1.0
93,14982,1.0
93,14983,5.0
93,14984,4.0
93,14985,4.0
93,14986,5.0
93,14987,1.0
93,14988,2.0
93,14989,1.0
93,14990,5.0
93,14991,3.0
93,14992,5.0
93,14993,4.0
93,14994,3.0
93,14995,5.0
93,14996,1.0
93,14997,4.0
93,14998,4.0
93,14999,5.0
93,15000,5.0
93,15001,2.0
93,15002,5.0
93,15003,5.0
93,15004,3.0
93,4612,5.0
93,15005,1.0
93,15006,1.0
93,15007,5.0
93,15008,3.0
93,5013,5.0
93,15009,4.0
93,15010,5.0
93,15011,1.0
93,15012,5.0
93,15013,4.0
93,9357,1.0
93,13837,4.0
93,15014,5.0
93,15015,5.0
93,15016,2.0
93,15017,1.0
93,15018,5.0
93,15019,3.0
93,15020,3.0
93,15021,5.0
93,15022,4.0
93,15023,5.0
93,15024,3.0
93,9640,5.0
93,1009,5.0
93,15025,5.0
93,5677,5.0
93,15026,5.0
93,15027,5.0
93,15028,5.0
93,15029,1.0
93,15030,2.0
93,15031,5.0
93,15032,5.0
93,4020,5.0
93,15033,5.0
93,15034,4.0
93,15035,3.0
93,15036,1.0
93,10095,5.0
93,15037,5.0
93,15038,4.0
93,15039,1.0
93,13453,3.0
93,15040,1.0
93,3479,5.0
93,15041,5.0
93,6373,5.0
93,15042,1.0
93,15043,5.0
93,15044,5.0
93,15045,5.0
93,15046,4.0
93,15047,5.0
93,15048,5.0
93,15049,5.0
93,15050,3.0
93,15051,5.0
93,15052,3.0
93,15053,1.0
93,15054,5.0
93,15055,5.0
93,15056,5.0
93,15057,1.0
93,15058,5.0
93,15059,4.0
93,15060,1.0
93,15061,1.0
93,15062,1.0
93,15063,5.0
93,2848,4.0
93,15064,5.0
93,15065,5.0
93,15066,5.0
93,2899,5.0
93,7048,3.0
93,15067,5.0
93,15068,4.0
93,15069,5.0
93,15070,1.0
93,15071,5.0
93,15072,3.0
93,15073,5.0
93,15074,5.0
93,7711,3.0
93,7683,3.0
93,15075,3.0
93,5309,5.0
93,15076,3.0
93,15077,3.0
93,15078,5.0
93,15079,3.0
93,15080,4.0
93,15081,5.0
93,15082,5.0
93,15083,5.0
93,15084,5.0
93,15085,4.0
93,15086,4.0
93,15087,5.0
93,15088,5.0
93,15089,3.0
93,10341,5.0
93,10342,5.0
93,15090,5.0
93,15091,5.0
93,12830,3.0
93,10656,5.0
93,604,5.0
93,3553,4.0
93,15092,4.0
93,15093,5.0
93,15094,2.0
93,15095,2.0
93,15096,5.0
93,15097,1.0
93,5002,5.0
93,15098,5.0
93,15099,3.0
93,15100,5.0
93,15101,4.0
93,15102,5.0
93,9943,5.0
93,15103,2.0
93,15104,5.0
93,15105,1.0
93,15106,3.0
93,15107,2.0
93,15108,2.0
93,15109,1.0
93,15110,4.0
93,15111,5.0
93,15112,1.0
93,15113,5.0
93,15114,1.0
93,15115,5.0
93,15116,5.0
93,14646,5.0
93,15117,1.0
93,15118,5.0
93,2636,5.0
93,15119,5.0
93,15120,5.0
93,15121,5.0
93,15122,5.0
93,15123,3.0
93,15124,1.0
93,15125,5.0
93,15126,5.0
93,7342,4.0
93,15127,5.0
93,15128,4.0
93,15129,5.0
93,15130,4.0
93,15131,1.0
93,14729,1.0
93,11508,5.0
93,15132,5.0
93,15133,5.0
93,15134,5.0
93,14735,3.0
93,15135,1.0
93,15136,5.0
93,9485,5.0
93,15137,5.0
93,15138,3.0
93,733,4.0
93,15139,3.0
93,15140,5.0
93,15141,1.0
93,15142,3.0
93,15143,1.0
93,3,4.0
93,15144,5.0
93,15145,1.0
93,3225,4.0
93,63,5.0
93,15146,5.0
94,15147,4.0
94,15148,5.0
94,10979,5.0
94,15149,4.0
94,10915,4.0
94,15150,4.0
94,15151,4.0
94,15152,5.0
94,15153,5.0
94,15154,5.0
94,10947,4.0
94,15155,5.0
94,15156,5.0
95,15157,5.0
95,15158,5.0
95,4879,5.0
95,15159,5.0
95,15160,5.0
95,15161,5.0
95,12157,5.0
95,15162,5.0
95,15163,3.0
95,15164,2.0
95,4996,4.0
95,15165,5.0
95,15166,5.0
95,15167,1.0
95,15168,4.0
95,15169,2.0
95,15170,5.0
95,15171,5.0
95,15172,4.0
95,5060,5.0
95,15173,5.0
95,15174,2.0
95,2928,5.0
95,15175,5.0
95,15176,5.0
95,15177,1.0
95,15178,5.0
95,15179,5.0
95,15180,2.0
95,15181,5.0
95,15182,4.0
95,15183,5.0
95,15184,5.0
95,15185,5.0
95,15186,2.0
95,15187,5.0
95,15188,5.0
95,15189,1.0
95,15190,1.0
95,15191,1.0
95,15192,4.0
95,15193,3.0
95,15194,5.0
95,15195,5.0
95,15196,5.0
95,5200,5.0
95,15197,5.0
95,6202,5.0
95,15198,5.0
95,15199,5.0
95,15200,5.0
95,15201,2.0
95,15202,5.0
95,15203,5.0
95,15204,5.0
95,5197,5.0
95,15205,5.0
95,15206,5.0
95,5257,1.0
95,15207,1.0
95,15208,5.0
95,15209,5.0
95,5263,4.0
95,15210,1.0
95,15211,5.0
95,15212,2.0
95,15213,5.0
95,15214,5.0
95,15215,5.0
95,15216,5.0
95,15217,5.0
95,15218,2.0
95,15219,1.0
95,15220,4.0
95,15221,2.0
95,5055,5.0
95,15222,1.0
95,15223,5.0
95,15224,4.0
95,15225,1.0
95,5395,1.0
95,15226,1.0
95,5400,5.0
95,15227,3.0
95,5402,5.0
95,5403,3.0
95,15228,3.0
95,15229,2.0
95,5466,1.0
95,15230,5.0
95,15231,1.0
95,15232,1.0
95,15233,5.0
95,15234,5.0
95,15235,4.0
95,15236,5.0
95,15237,5.0
95,15238,5.0
95,15239,3.0
95,15240,5.0
95,15241,5.0
95,15242,1.0
95,15243,5.0
95,15244,4.0
95,15245,5.0
95,15246,4.0
95,15247,1.0
95,15248,1.0
95,5648,5.0
95,5649,5.0
95,15249,1.0
95,15250,1.0
95,5690,1.0
95,15251,4.0
95,15252,5.0
95,15253,3.0
95,15254,5.0
95,5691,1.0
95,15255,4.0
95,15256,2.0
95,15257,1.0
95,15258,2.0
95,15259,1.0
95,15260,2.0
95,15261,4.0
95,15262,5.0
95,15263,3.0
96,3,4.0
96,15264,5.0
96,15265,5.0
96,15266,5.0
97,3417,4.0
97,3,4.0
97,15267,3.0
97,15268,5.0
98,6400,2.0
98,15269,2.0
98,15270,4.0
98,15271,2.0
98,15272,3.0
98,15273,5.0
98,15274,5.0
98,15275,1.0
98,15276,5.0
98,15277,1.0
98,15278,1.0
98,15279,5.0
98,15280,5.0
98,15281,2.0
98,15282,4.0
98,15283,4.0
98,15284,5.0
98,15285,5.0
98,15286,5.0
98,15287,3.0
98,15288,5.0
98,15289,5.0
98,15290,2.0
98,15291,5.0
98,15292,5.0
98,15293,5.0
99,15294,5.0
99,15295,1.0
99,15296,5.0
99,15297,1.0
99,15298,4.0
99,3417,5.0
99,15299,4.0
99,15300,4.0
98,15301,5.0
98,15293,5.0
98,13038,5.0
98,15302,4.0
98,15303,5.0
98,15304,5.0
98,15305,5.0
98,15306,5.0
98,15307,5.0
98,15308,5.0
100,15309,3.0
100,15310,4.0
100,15311,5.0
100,15312,5.0
100,15313,5.0
100,15314,5.0
100,15315,5.0
100,15316,5.0
100,15317,5.0
100,15318,1.0
98,15319,3.0
98,12651,4.0
98,15319,3.0
98,15320,5.0
98,15321,5.0
98,15322,4.0
98,15323,5.0
98,15324,5.0
98,15325,5.0
98,15326,5.0
98,7298,5.0
98,9170,1.0
98,15327,4.0
98,7298,5.0
98,15328,4.0
98,15329,5.0
98,15330,5.0
98,15331,5.0
98,15332,5.0
98,15333,3.0
98,15334,5.0
98,15335,4.0
98,15336,5.0
98,15337,2.0
98,15338,5.0
98,15339,5.0
98,15340,5.0
98,15341,5.0
98,15342,5.0
98,15343,5.0
98,15344,3.0
98,15345,1.0
98,15346,5.0
98,15347,5.0
98,15348,5.0
98,15349,4.0
98,15350,5.0
98,15351,5.0
98,15352,5.0
98,15353,1.0
98,15354,5.0
98,15355,5.0
98,15356,5.0
98,15357,5.0
98,15358,5.0
98,15359,5.0
98,15360,5.0
98,15361,3.0
98,15362,5.0
98,15363,5.0
98,15364,5.0
98,15365,5.0
98,15366,5.0
98,15367,5.0
98,15368,5.0
98,15369,5.0
98,15370,5.0
98,15371,5.0
98,15372,5.0
98,15373,5.0
98,15374,5.0
98,15375,4.0
98,15376,3.0
98,15377,3.0
98,15378,5.0
98,15379,5.0
98,15380,1.0
98,2743,5.0
98,15381,5.0
98,15382,3.0
98,15383,1.0
98,15384,1.0
98,15385,5.0
98,15352,5.0
98,15386,3.0
98,15387,5.0
98,15388,3.0
98,15389,1.0
98,15390,5.0
98,15391,5.0
101,15392,5.0
101,15393,5.0
101,15394,5.0
101,15395,5.0
101,15396,5.0
101,15397,5.0
101,15398,5.0
101,6214,3.0
101,15399,5.0
98,15400,1.0
98,15401,5.0
98,15402,5.0
98,15403,5.0
98,15404,5.0
98,15405,5.0
98,15406,5.0
98,5130,5.0
98,15407,5.0
98,7448,5.0
98,15408,4.0
98,15409,4.0
98,15410,5.0
98,15411,4.0
98,15412,4.0
98,15413,5.0
98,15414,4.0
98,3,3.0
98,13565,4.0
98,15415,5.0
98,15416,1.0
98,15417,5.0
98,15418,4.0
98,15419,5.0
98,15420,1.0
98,15421,3.0
98,15422,4.0
98,15423,5.0
98,15424,5.0
98,15425,5.0
101,15426,5.0
101,15427,5.0
101,15428,5.0
101,15429,5.0
101,15430,5.0
101,15431,1.0
101,15432,5.0
101,15433,5.0
101,15434,5.0
101,15435,1.0
101,15436,1.0
101,15437,5.0
101,15438,5.0
101,15439,4.0
101,11962,4.0
101,15440,5.0
101,15441,5.0
101,15442,1.0
101,15443,5.0
101,15444,5.0
102,15445,3.0
102,15446,5.0
102,15447,4.0
102,15448,1.0
102,727,5.0
102,15449,5.0
102,15450,5.0
102,15451,4.0
101,15452,1.0
101,15453,5.0
101,15454,5.0
101,15455,5.0
101,15456,5.0
101,15457,5.0
101,15458,5.0
101,15459,5.0
101,15460,5.0
101,10061,5.0
101,15461,5.0
101,15462,4.0
101,15463,1.0
101,15464,5.0
101,15465,5.0
101,15466,5.0
101,15467,5.0
101,15468,5.0
101,15469,5.0
101,15470,5.0
103,13277,5.0
103,15471,5.0
102,15472,2.0
102,15473,5.0
102,15474,5.0
102,15475,1.0
102,15476,5.0
102,15477,5.0
102,15478,2.0
102,15479,5.0
102,15474,5.0
102,15480,5.0
101,15481,5.0
101,15482,1.0
101,15483,5.0
101,15484,5.0
101,15485,3.0
101,15486,5.0
101,15487,3.0
101,15488,4.0
101,15489,5.0
101,15490,5.0
102,15491,5.0
102,15492,3.0
102,15493,3.0
102,15494,5.0
102,15495,5.0
102,15496,4.0
102,15497,5.0
102,15498,5.0
102,13859,5.0
102,15499,5.0
104,15500,2.0
104,2493,2.0
104,15501,1.0
104,15502,2.0
104,11797,2.0
104,15503,5.0
104,11798,5.0
104,15504,5.0
101,15505,3.0
101,15506,5.0
101,15507,1.0
101,15508,4.0
101,15509,1.0
101,15510,1.0
101,15511,5.0
101,15512,5.0
101,15513,5.0
101,15514,5.0
102,15515,5.0
102,15516,5.0
102,15499,4.0
102,15517,4.0
102,15518,5.0
102,15519,4.0
102,15520,2.0
102,15521,5.0
102,15522,5.0
102,15523,4.0
103,15524,5.0
103,15525,1.0
103,15526,5.0
103,15527,1.0
103,15528,4.0
103,15529,5.0
103,15530,3.0
103,15531,5.0
103,15532,5.0
103,15533,5.0
101,15534,5.0
101,15535,3.0
101,15536,5.0
101,15537,5.0
101,15538,4.0
101,15539,5.0
101,15540,5.0
101,15541,5.0
101,15542,5.0
101,15543,5.0
102,15544,5.0
102,15545,4.0
102,15546,3.0
102,15547,4.0
102,15548,5.0
102,15549,3.0
102,5159,5.0
102,15550,2.0
102,15551,5.0
102,15552,5.0
104,15553,5.0
104,15554,4.0
104,15555,5.0
104,15556,1.0
104,15557,5.0
104,15558,2.0
104,15559,5.0
104,15560,1.0
104,15561,4.0
104,15562,5.0
103,15563,5.0
103,15564,2.0
103,14028,4.0
103,15565,5.0
103,15566,5.0
103,15567,2.0
103,15568,4.0
103,15569,5.0
103,15570,5.0
103,4802,5.0
101,15571,5.0
101,15572,5.0
101,15573,5.0
101,15574,5.0
101,15575,1.0
101,15576,5.0
101,15577,5.0
101,15578,4.0
101,1179,5.0
101,15579,5.0
104,10593,5.0
104,15580,5.0
104,15581,3.0
104,15582,5.0
104,15583,2.0
104,15584,4.0
104,15585,5.0
104,15586,3.0
104,15587,1.0
104,15588,1.0
103,15589,3.0
103,15590,5.0
103,15591,5.0
103,15592,4.0
103,15593,5.0
103,15594,4.0
103,15595,4.0
103,15596,5.0
103,15597,5.0
103,15598,5.0
101,15599,5.0
101,15600,5.0
101,15601,5.0
101,15602,5.0
101,15603,5.0
101,10351,5.0
101,15604,5.0
101,15605,5.0
101,15606,5.0
101,15607,5.0
102,15608,2.0
102,15609,3.0
102,15610,5.0
102,15611,5.0
102,15612,5.0
102,15613,5.0
102,15614,5.0
102,15615,4.0
102,15616,5.0
102,15617,5.0
104,15618,5.0
104,15619,5.0
104,15620,5.0
104,15621,3.0
104,15622,5.0
104,15623,4.0
104,15624,4.0
104,15625,5.0
104,15626,4.0
104,15627,5.0
101,15628,5.0
101,15629,5.0
101,15630,1.0
101,15631,5.0
101,15632,5.0
101,15633,5.0
101,15634,1.0
101,15635,5.0
101,15636,5.0
101,15637,1.0
103,15638,4.0
103,15639,5.0
103,15640,5.0
103,15641,5.0
103,15642,5.0
103,15643,1.0
103,15644,5.0
103,15645,5.0
103,15646,5.0
103,15647,1.0
102,15648,5.0
102,15649,4.0
102,15650,4.0
102,15651,4.0
102,15652,1.0
102,15653,3.0
102,15654,3.0
102,15655,5.0
102,15656,2.0
102,15657,5.0
104,15658,5.0
104,15659,3.0
104,15660,4.0
104,15661,5.0
104,15662,3.0
104,11992,5.0
104,15663,1.0
104,15664,5.0
104,15665,5.0
104,15666,1.0
103,15667,4.0
103,15668,5.0
103,9956,2.0
103,15669,3.0
103,15670,5.0
103,15671,4.0
103,15672,5.0
103,15673,5.0
103,15674,5.0
103,15675,5.0
101,15676,5.0
101,15677,5.0
101,15678,5.0
101,15679,5.0
101,15680,5.0
101,15681,5.0
101,15682,5.0
101,15683,4.0
101,15684,5.0
101,15685,3.0
104,5388,4.0
104,15686,5.0
104,15687,4.0
104,15688,5.0
104,5677,5.0
104,15689,5.0
104,15690,2.0
104,15691,4.0
104,15692,5.0
104,15693,4.0
102,15694,4.0
102,15695,3.0
102,15696,4.0
102,15697,1.0
102,15698,1.0
102,15698,1.0
102,15699,3.0
102,15700,5.0
102,15701,1.0
102,15702,3.0
102,15703,5.0
102,9222,3.0
102,2572,3.0
102,15704,4.0
102,15705,5.0
102,15706,5.0
102,15707,4.0
102,15708,5.0
102,15709,5.0
102,15710,5.0
104,15711,5.0
104,74,2.0
104,15712,5.0
104,15713,5.0
104,15714,4.0
104,15715,3.0
104,15716,5.0
104,15717,2.0
104,15718,5.0
104,15719,1.0
103,15720,3.0
103,15721,5.0
103,15722,5.0
103,15723,4.0
103,2574,1.0
103,2715,1.0
103,15724,5.0
103,15725,5.0
103,15726,5.0
103,15727,5.0
101,15728,1.0
101,15729,1.0
101,15730,5.0
101,1333,4.0
101,15731,5.0
101,15732,1.0
101,1403,5.0
101,15733,3.0
101,15734,5.0
101,15735,1.0
102,15736,5.0
102,15737,5.0
102,15738,5.0
102,15739,5.0
102,15740,5.0
102,15741,1.0
102,15742,5.0
102,15743,5.0
102,15744,5.0
102,15745,5.0
103,15746,5.0
103,15747,5.0
103,15748,5.0
103,15749,1.0
103,15750,5.0
103,15751,3.0
103,15752,5.0
103,4284,3.0
103,15753,5.0
103,15754,5.0
101,15755,5.0
101,15756,5.0
101,15757,5.0
101,15758,4.0
101,15759,3.0
